|                ra|                  dec|
|            double|               double|
|                  |                     |
|              null|                 null|
  76.30833333333331    -37.98083333333334 
  187.9958333333333    14.420416666666666 
 188.61249999999998    2.1878888888888888 
  218.1708333333333    -44.17472222222222 
 170.07083333333333    13.589500000000001 
  64.39999999999999    -62.78361111111111 
  204.3833333333333     8.885055555555555 
  175.2458333333333     11.47113888888889 
 190.98749999999998     13.12636111111111 
            40.4375    0.4439166666666667 
              6.387               68.3623 
            16.3617              -42.2162 
            17.2203               13.3372 
             17.865               -38.083 
            20.6435                50.055 
            22.4636              -42.3265 
            32.3805              -10.1585 
            40.6696               -0.0133 
            42.6775               54.7049 
            42.6688               41.6715 
             42.918               -16.651 
            45.9546               -1.1037 
            47.0449              -22.9608 
             59.083               -62.861 
            91.4235              -86.6319 
            93.9015               71.0375 
            95.9434              -32.2166 
           104.0498              -49.3306 
           108.5161               35.2793 
           115.6739               65.1771 
           130.9375               35.8283 
            135.664               -68.227 
            139.805               55.4653 
           140.9739              -31.6919 
           143.9652               61.3531 
           149.8731              -22.8263 
           150.4908               55.6798 
           157.8463              -42.0606 
           158.3159               52.8716 
           162.0977              -25.1621 
           168.5103               20.3873 
           179.7191               42.5703 
           181.5963               52.7109 
            183.262                 7.038 
           183.2888               32.5964 
           196.0547               -5.5516 
           196.3645              -49.4682 
           213.2913               -65.339 
           214.2652              -46.6948 
           218.1699              -44.1746 
           220.5997              -17.2532 
           221.4035               27.0348 
            248.807                -58.08 
           250.8343               70.6325 
           253.2454                2.4009 
           270.0304                2.4009 
            303.747               25.3836 
           307.1461               66.6154 
           310.0656              -51.4297 
           327.0813              -34.9512 
           331.7582               10.2334 
           346.2361               12.3229 
           350.6019               -6.7605 
 2.7770833333333327   -12.107222222222221 
  4.709999999999999    -10.36888888888889 
  10.69083333333333    -23.56138888888889 
 16.946666666666665   -17.506944444444443 
  17.53708333333333   -16.852777777777778 
 20.011249999999997    14.361944444444443 
  24.72041666666666   -10.453055555555554 
  26.12708333333333     17.10138888888889 
 27.809166666666666               22.5825 
 37.678333333333335    -2.938888888888889 
  41.57291666666666    13.095555555555556 
  43.50749999999999    14.973611111111111 
  54.69458333333333     15.54861111111111 
  63.09333333333333                5.5475 
  65.33333333333331   -18.813333333333333 
  68.49916666666665    -8.578888888888889 
  80.25624999999998              -25.3625 
 129.60041666666666    25.754722222222224 
  135.1058333333333                39.065 
  138.9795833333333    44.331944444444446 
 143.96499999999997     61.35305555555556 
 144.15499999999997    48.474444444444444 
  146.5858333333333     3.058333333333333 
 151.00874999999996    -6.474722222222223 
  155.0008333333333     8.226111111111111 
 164.82541666666665    24.543055555555558 
 165.97166666666664     40.84916666666667 
 170.30083333333332    -2.984166666666667 
 171.43749999999997    14.676666666666666 
 172.12666666666667     58.56944444444445 
 183.44166666666666    2.8105555555555553 
 186.26624999999999    -6.681388888888889 
 194.05916666666664     56.87361111111111 
          195.35375    29.311111111111114 
 195.71791666666664   -23.921666666666667 
  198.7645833333333     24.61888888888889 
 198.88666666666663     62.12694444444445 
  200.1470833333333     34.13944444444444 
 200.34624999999997   0.34249999999999997 
 200.60166666666666    -16.72861111111111 
  201.4333333333333    -29.83361111111111 
 204.57291666666663    48.276944444444446 
 204.97999999999996    0.8369444444444445 
 206.17541666666662    55.886944444444445 
 214.92999999999998    49.236666666666665 
 219.40958333333333   -15.006388888888889 
 224.25166666666664    24.612222222222222 
  228.3045833333333     7.225555555555555 
 229.52624999999998    42.743611111111115 
 231.74749999999997    35.977222222222224 
 233.73791666666662    23.503055555555555 
  242.9195833333333     52.45666666666667 
 247.73541666666665     4.082777777777777 
  254.6158333333333    58.946666666666665 
  258.5833333333333                53.175 
 337.85624999999993   -19.034444444444446 
            342.955   -17.873055555555556 
 345.82041666666663      8.88361111111111 
 346.23541666666665    19.552222222222223 
 349.00291666666664     25.55666666666667 
           349.5925     4.416944444444445 
  351.9908333333333     8.780833333333334 
 357.85374999999993    20.111944444444447 
  357.8616666666667     20.58611111111111 
